user_id,age,income,sex,kids_flg
6155,age_35_44,income_20_40,М,0
732058,age_35_44,income_20_40,Ж,1
109407,age_35_44,income_40_60,Ж,0
372304,age_35_44,income_40_60,М,0
690076,age_35_44,income_20_40,Ж,1
304806,age_55_64,income_20_40,М,0
387522,age_25_34,income_40_60,М,0
165091,age_65_inf,income_20_40,Ж,0
462913,age_45_54,income_20_40,М,0
722415,age_25_34,income_40_60,М,0
523005,age_25_34,income_0_20,Ж,0
664031,age_25_34,income_20_40,Ж,0
997561,age_45_54,income_20_40,М,1
850693,age_45_54,income_20_40,М,0
157283,age_45_54,income_20_40,Ж,0
499055,age_35_44,income_40_60,М,1
1028301,age_45_54,income_20_40,Ж,0
52476,age_55_64,,,0
909819,age_25_34,income_60_90,М,1
725491,age_25_34,income_40_60,Ж,0
739536,age_18_24,income_20_40,Ж,0
293813,age_18_24,income_40_60,Ж,0
536981,age_45_54,income_60_90,М,0
185323,age_25_34,income_20_40,М,0
64692,age_35_44,income_40_60,М,1
1004524,age_18_24,income_20_40,Ж,0
762474,age_45_54,income_20_40,М,0
889386,age_45_54,income_20_40,М,1
693278,age_18_24,income_20_40,Ж,0
521896,age_45_54,income_20_40,М,1
3025,age_45_54,income_40_60,Ж,1
124585,age_35_44,income_20_40,М,1
156770,age_18_24,income_20_40,Ж,0
981540,age_35_44,income_90_150,М,1
1018984,age_25_34,income_20_40,М,0
838612,age_18_24,income_40_60,Ж,1
658534,age_25_34,income_40_60,,0
19764,age_45_54,income_20_40,Ж,1
132421,age_35_44,income_60_90,М,1
763182,age_45_54,income_40_60,М,0
883649,age_35_44,income_20_40,Ж,0
338151,age_35_44,income_20_40,Ж,0
628870,age_55_64,income_20_40,Ж,0
882947,age_25_34,income_20_40,Ж,1
223478,age_55_64,income_40_60,Ж,0
489610,age_45_54,income_20_40,М,1
559807,age_45_54,income_20_40,М,1
346394,age_35_44,income_20_40,Ж,0
829872,age_25_34,income_20_40,М,0
317123,age_35_44,income_20_40,Ж,1
240544,age_18_24,income_60_90,М,0
609459,age_25_34,income_20_40,Ж,0
797956,age_25_34,income_20_40,М,0
202952,age_25_34,income_20_40,Ж,0
929406,age_18_24,income_20_40,Ж,0
916071,age_18_24,income_20_40,Ж,0
884588,age_35_44,income_90_150,М,0
123003,age_25_34,income_40_60,М,0
98540,age_35_44,income_40_60,М,1
654490,age_45_54,income_40_60,М,0
700540,age_18_24,income_20_40,Ж,0
122543,age_25_34,income_40_60,М,1
476119,age_45_54,income_40_60,М,0
837602,age_18_24,income_20_40,Ж,0
191511,age_18_24,income_20_40,М,0
833757,age_45_54,income_0_20,Ж,0
516650,age_18_24,income_20_40,Ж,0
286596,age_25_34,income_40_60,М,0
406246,age_35_44,income_40_60,М,1
880998,age_45_54,income_20_40,М,0
57157,age_25_34,income_20_40,Ж,0
1001861,age_18_24,income_20_40,Ж,0
728622,age_25_34,income_20_40,М,0
735996,age_25_34,income_40_60,Ж,0
56969,age_25_34,income_20_40,М,0
708547,age_18_24,income_20_40,М,0
415600,age_35_44,income_60_90,М,1
227032,age_18_24,income_20_40,Ж,0
786618,age_25_34,income_20_40,М,0
331258,age_55_64,income_20_40,Ж,1
197851,age_35_44,income_40_60,М,0
689307,age_25_34,income_40_60,М,1
458825,age_55_64,income_20_40,Ж,0
508321,age_45_54,income_40_60,М,1
438116,age_45_54,income_60_90,Ж,0
123088,age_35_44,income_20_40,М,0
210558,age_45_54,income_40_60,Ж,1
548140,age_18_24,income_20_40,Ж,1
1056999,age_25_34,income_20_40,М,0
323204,age_35_44,income_20_40,Ж,0
670903,age_18_24,income_20_40,Ж,0
126010,age_35_44,income_40_60,Ж,0
408638,age_35_44,income_20_40,М,1
140945,age_18_24,income_20_40,Ж,0
941665,age_35_44,income_20_40,М,0
105347,age_18_24,income_40_60,М,0
595683,age_35_44,income_60_90,Ж,0
594252,age_55_64,income_20_40,Ж,0
923129,age_45_54,income_20_40,Ж,1
736705,age_25_34,income_40_60,Ж,0
406351,age_25_34,income_20_40,Ж,0
642050,age_25_34,income_40_60,М,0
17898,age_35_44,income_20_40,М,0
139086,age_35_44,income_40_60,М,1
976072,age_35_44,income_20_40,М,0
189138,age_45_54,income_40_60,Ж,1
488570,age_35_44,income_20_40,Ж,0
559610,age_35_44,income_40_60,Ж,0
427352,,,Ж,0
766100,age_25_34,income_40_60,Ж,1
148108,age_25_34,income_40_60,М,0
867419,age_45_54,income_20_40,М,0
1029776,age_45_54,income_20_40,М,1
804720,age_35_44,income_40_60,Ж,1
530325,age_45_54,income_20_40,М,0
846828,age_25_34,income_40_60,М,0
65197,age_25_34,income_90_150,Ж,0
507156,age_35_44,income_40_60,М,0
11658,age_25_34,income_40_60,Ж,0
245424,age_65_inf,income_20_40,Ж,0
946047,age_35_44,income_40_60,М,0
883489,age_25_34,income_20_40,Ж,0
617430,age_65_inf,income_20_40,М,0
793859,age_18_24,income_20_40,Ж,0
223589,age_35_44,income_40_60,М,1
288402,age_65_inf,income_40_60,Ж,0
642268,age_25_34,income_60_90,Ж,0
230659,age_35_44,income_20_40,М,1
564206,age_35_44,income_60_90,Ж,0
651738,age_45_54,income_60_90,Ж,1
591205,age_65_inf,income_40_60,Ж,0
282334,age_25_34,income_20_40,М,1
63480,age_18_24,income_40_60,М,1
533905,age_65_inf,income_20_40,Ж,0
792663,age_65_inf,income_20_40,М,0
1013694,age_65_inf,income_20_40,М,0
637402,age_18_24,income_20_40,М,0
507169,age_55_64,income_20_40,М,0
904879,age_45_54,income_40_60,М,0
373494,age_65_inf,income_20_40,Ж,0
859603,age_35_44,income_60_90,М,1
26093,age_35_44,income_20_40,Ж,1
669151,age_25_34,income_60_90,М,1
786635,age_35_44,income_20_40,Ж,0
861222,age_65_inf,income_20_40,Ж,0
666985,age_18_24,income_20_40,Ж,0
36443,age_25_34,income_20_40,М,0
450143,age_45_54,income_20_40,М,0
614044,age_45_54,income_20_40,Ж,0
854905,age_25_34,income_20_40,М,1
676045,age_35_44,income_40_60,М,1
673220,age_35_44,income_40_60,М,0
370735,age_25_34,income_20_40,Ж,0
339951,age_65_inf,income_20_40,Ж,0
201483,age_25_34,income_20_40,Ж,1
383349,age_35_44,income_60_90,М,1
461589,age_18_24,income_40_60,М,1
45856,age_35_44,income_40_60,Ж,0
921010,age_45_54,income_40_60,М,0
424406,age_25_34,income_20_40,Ж,0
680559,age_25_34,income_40_60,М,0
882591,age_25_34,income_20_40,Ж,0
677786,age_65_inf,income_40_60,М,0
194598,age_45_54,income_20_40,М,0
358557,age_25_34,income_40_60,Ж,1
541067,age_18_24,income_20_40,Ж,0
878585,age_35_44,income_40_60,М,0
716275,age_35_44,income_60_90,М,1
572648,age_65_inf,income_20_40,Ж,0
21927,age_25_34,income_20_40,М,1
2860,age_55_64,income_20_40,М,0
483078,age_55_64,income_20_40,Ж,1
193802,age_25_34,income_40_60,М,0
329726,age_45_54,income_20_40,Ж,1
634280,age_18_24,income_20_40,Ж,0
745765,age_18_24,income_20_40,Ж,0
411603,age_25_34,income_20_40,Ж,1
645971,age_35_44,income_60_90,Ж,0
134231,age_35_44,income_40_60,М,1
400463,age_25_34,income_0_20,Ж,0
457105,age_65_inf,income_20_40,М,0
800301,age_45_54,income_40_60,М,1
783941,age_35_44,income_60_90,Ж,1
837635,age_45_54,income_20_40,М,0
1013267,age_45_54,income_20_40,Ж,0
973205,age_45_54,income_40_60,Ж,1
546713,age_35_44,income_60_90,М,1
560815,age_18_24,income_40_60,Ж,0
170867,age_55_64,income_40_60,М,1
841757,age_55_64,income_20_40,М,0
777336,age_45_54,income_20_40,Ж,0
79540,age_45_54,income_20_40,М,1
813986,age_18_24,income_20_40,М,0
979588,age_45_54,income_60_90,Ж,1
824545,age_35_44,income_40_60,М,0
846819,age_45_54,income_20_40,М,0
1027759,age_25_34,income_20_40,Ж,0
737820,age_35_44,income_20_40,Ж,0
13706,age_35_44,income_40_60,М,0
772632,age_35_44,income_20_40,М,0
424214,age_25_34,income_20_40,Ж,0
653905,age_35_44,income_20_40,М,1
973759,age_25_34,income_40_60,М,0
1033487,age_18_24,income_40_60,Ж,0
947023,age_35_44,income_40_60,М,0
1045123,age_35_44,income_20_40,Ж,0
860115,age_55_64,income_20_40,Ж,0
586917,age_35_44,income_20_40,М,1
479545,age_18_24,income_20_40,М,0
1006588,age_25_34,income_20_40,Ж,0
697474,age_35_44,income_20_40,М,0
413050,age_25_34,income_60_90,М,0
93421,age_18_24,income_20_40,Ж,0
916998,age_25_34,income_20_40,Ж,1
448346,age_25_34,income_20_40,Ж,0
134895,age_25_34,income_20_40,Ж,0
280256,age_35_44,income_40_60,М,1
660394,age_25_34,income_20_40,Ж,1
246301,age_25_34,income_20_40,М,0
567957,age_65_inf,income_20_40,Ж,0
3238,age_45_54,income_90_150,М,1
279670,age_45_54,income_20_40,М,0
333095,age_18_24,income_20_40,М,0
710633,age_25_34,income_20_40,Ж,1
577799,age_35_44,income_40_60,М,1
363537,age_55_64,income_20_40,Ж,0
203480,age_25_34,income_40_60,Ж,0
601672,age_45_54,income_40_60,М,0
485656,age_25_34,income_20_40,Ж,0
1041402,age_35_44,income_90_150,М,1
764532,age_18_24,income_20_40,Ж,1
639233,age_25_34,income_20_40,Ж,0
452446,age_25_34,income_20_40,Ж,1
85587,age_25_34,income_0_20,М,0
91368,age_45_54,income_60_90,М,1
593234,age_35_44,income_20_40,М,0
716161,age_25_34,income_40_60,М,0
332241,age_18_24,income_20_40,Ж,0
1322,age_55_64,income_20_40,Ж,0
1002575,age_18_24,income_40_60,Ж,0
284840,age_25_34,income_20_40,Ж,0
108219,age_18_24,income_20_40,М,0
917604,age_65_inf,income_20_40,Ж,1
941470,age_25_34,income_40_60,Ж,1
50096,age_45_54,income_40_60,М,1
687218,age_45_54,income_20_40,М,0
719684,age_45_54,income_60_90,М,0
13969,age_18_24,income_20_40,Ж,0
539107,age_25_34,income_20_40,М,0
562188,age_25_34,income_90_150,Ж,0
282660,age_25_34,income_40_60,Ж,0
50241,age_18_24,income_20_40,Ж,0
790442,age_35_44,income_40_60,М,0
609173,age_25_34,income_40_60,М,0
169350,age_55_64,income_20_40,М,0
710939,age_65_inf,income_20_40,М,0
32616,age_35_44,income_20_40,Ж,0
74010,age_35_44,income_20_40,Ж,0
19973,age_65_inf,income_20_40,М,1
161223,age_45_54,income_60_90,М,1
1047040,age_25_34,income_40_60,Ж,0
258646,age_55_64,income_40_60,Ж,0
16568,age_25_34,income_40_60,М,0
835660,age_35_44,income_20_40,М,0
935963,age_35_44,income_60_90,М,0
792654,age_35_44,income_40_60,Ж,0
905097,age_25_34,income_20_40,Ж,0
2404,age_25_34,income_20_40,Ж,1
482932,age_45_54,income_20_40,М,0
800361,,,,0
1028466,age_25_34,income_20_40,Ж,0
166246,age_25_34,income_20_40,М,0
919197,age_25_34,income_20_40,Ж,1
147457,age_55_64,income_40_60,Ж,1
110534,age_25_34,income_40_60,М,0
555416,age_18_24,income_20_40,М,1
112936,age_45_54,income_40_60,М,0
297718,age_35_44,income_60_90,М,1
509452,age_45_54,income_20_40,Ж,1
959210,age_18_24,income_20_40,Ж,1
972217,age_35_44,income_40_60,М,1
281564,age_18_24,income_20_40,М,0
428297,age_35_44,income_40_60,Ж,0
6361,age_25_34,income_40_60,М,0
268420,age_35_44,income_20_40,Ж,1
213497,age_55_64,income_20_40,М,0
662826,age_55_64,income_20_40,Ж,0
463169,age_55_64,income_20_40,М,0
848810,age_45_54,income_20_40,Ж,0
669262,age_35_44,income_40_60,М,0
45844,age_18_24,income_0_20,Ж,1
281766,age_25_34,income_20_40,М,0
694795,age_45_54,income_20_40,Ж,0
121510,age_45_54,income_40_60,М,0
1029972,age_55_64,income_40_60,Ж,0
700977,age_18_24,income_20_40,М,0
412730,age_35_44,income_40_60,М,0
1031720,age_35_44,income_40_60,М,1
770663,age_35_44,income_40_60,М,1
376434,age_55_64,income_20_40,Ж,0
48870,age_35_44,income_40_60,М,1
799718,age_25_34,income_20_40,М,0
1044942,age_18_24,income_20_40,Ж,0
668528,age_25_34,income_20_40,М,1
662926,age_35_44,income_20_40,Ж,1
505790,age_45_54,income_40_60,Ж,0
77167,age_35_44,income_60_90,М,0
682281,age_35_44,income_20_40,М,0
612855,age_25_34,income_20_40,Ж,0
105810,age_35_44,income_60_90,М,1
363507,age_35_44,income_40_60,М,1
204211,age_35_44,income_20_40,М,0
961518,age_25_34,income_20_40,Ж,1
650264,age_35_44,income_60_90,Ж,0
949172,age_45_54,income_20_40,Ж,0
769125,,,,0
357150,age_45_54,income_60_90,Ж,0
749113,age_25_34,income_20_40,Ж,0
736397,age_18_24,income_20_40,Ж,0
97445,age_35_44,income_60_90,Ж,0
44588,age_18_24,income_40_60,Ж,1
435138,age_35_44,income_40_60,М,0
203607,age_35_44,income_40_60,Ж,1
701020,age_18_24,income_20_40,Ж,1
535252,age_25_34,income_20_40,М,0
99419,age_45_54,income_20_40,Ж,0
953787,age_35_44,income_20_40,Ж,1
254381,age_25_34,income_60_90,М,0
27379,age_65_inf,income_20_40,М,0
190749,age_65_inf,income_40_60,Ж,0
347040,age_35_44,income_40_60,Ж,0
478380,age_25_34,income_40_60,М,0
880737,age_25_34,income_40_60,Ж,0
822866,age_55_64,income_20_40,Ж,0
406402,age_35_44,income_40_60,М,0
90017,age_35_44,income_20_40,М,0
154888,age_45_54,income_20_40,Ж,0
58669,age_25_34,income_20_40,Ж,0
100224,age_35_44,income_20_40,М,1
624408,age_25_34,income_20_40,Ж,0
236387,age_35_44,income_40_60,М,0
144546,age_45_54,income_20_40,М,0
170182,age_25_34,income_20_40,М,1
134441,age_55_64,income_40_60,Ж,0
34155,age_18_24,income_20_40,Ж,0
148263,age_35_44,income_40_60,М,1
494218,age_25_34,income_40_60,М,1
677413,age_25_34,income_20_40,М,0
551354,age_35_44,income_40_60,М,0
90095,age_35_44,income_20_40,М,1
730721,age_25_34,income_20_40,Ж,0
7280,age_65_inf,income_20_40,Ж,0
1041123,age_25_34,income_40_60,Ж,0
38263,age_18_24,income_40_60,Ж,1
963537,age_65_inf,income_20_40,Ж,0
53218,age_45_54,income_20_40,М,0
234639,age_35_44,income_20_40,М,0
496605,age_18_24,income_40_60,М,0
19143,age_45_54,income_20_40,М,0
200357,age_35_44,income_40_60,Ж,1
1046301,age_18_24,income_20_40,Ж,0
551337,age_25_34,income_40_60,Ж,1
839922,age_45_54,income_90_150,М,0
266536,age_65_inf,income_20_40,М,0
559481,age_55_64,income_20_40,Ж,0
152567,age_45_54,income_40_60,Ж,0
576138,age_35_44,income_40_60,М,1
723492,age_45_54,income_20_40,Ж,0
832470,age_35_44,income_20_40,Ж,1
649786,age_55_64,income_40_60,Ж,0
159204,age_35_44,income_20_40,М,0
810800,age_35_44,income_20_40,Ж,0
88239,age_45_54,income_40_60,М,0
886128,age_65_inf,income_20_40,М,0
882291,age_65_inf,income_20_40,Ж,0
670649,age_25_34,income_20_40,М,0
23111,age_25_34,income_40_60,М,0
64104,age_18_24,income_20_40,М,0
959012,age_45_54,income_40_60,М,0
526030,age_45_54,income_40_60,М,1
1006886,age_18_24,income_60_90,Ж,0
323833,age_45_54,income_20_40,М,0
593393,age_35_44,income_20_40,Ж,1
933991,age_35_44,income_40_60,Ж,1
505904,age_18_24,income_20_40,Ж,0
194392,age_25_34,income_60_90,М,1
928407,age_25_34,income_20_40,Ж,1
613739,age_45_54,income_20_40,Ж,1
747696,age_18_24,income_40_60,М,0
26633,age_45_54,income_20_40,М,0
37013,age_35_44,income_40_60,Ж,0
515925,age_25_34,income_40_60,Ж,0
402029,age_55_64,income_40_60,М,0
898675,age_25_34,income_90_150,Ж,0
175195,age_55_64,income_20_40,М,0
422322,age_65_inf,income_20_40,Ж,1
654587,age_45_54,income_20_40,Ж,1
26773,age_18_24,income_40_60,Ж,0
672122,age_18_24,income_40_60,Ж,0
396329,age_55_64,income_20_40,М,0
418210,age_18_24,income_20_40,Ж,0
858912,age_35_44,income_20_40,М,0
1835,age_25_34,income_20_40,М,0
639060,age_55_64,income_60_90,М,0
831337,age_18_24,income_20_40,Ж,0
667808,age_45_54,income_20_40,Ж,1
570088,age_45_54,income_20_40,Ж,1
648521,age_25_34,income_20_40,Ж,1
651002,age_35_44,income_60_90,Ж,1
945808,age_18_24,income_20_40,М,0
554606,age_55_64,income_20_40,М,0
534979,age_45_54,income_40_60,М,1
590881,age_65_inf,income_20_40,Ж,0
25867,age_25_34,income_60_90,М,1
259304,age_35_44,income_40_60,М,0
684527,age_25_34,income_60_90,Ж,0
116609,age_25_34,income_20_40,Ж,0
12912,age_25_34,income_40_60,М,0
452314,age_25_34,income_20_40,М,0
271729,age_18_24,income_20_40,Ж,0
749818,age_35_44,income_20_40,М,0
322759,age_55_64,income_40_60,М,0
327768,age_45_54,income_40_60,Ж,0
161768,age_45_54,income_20_40,М,0
1008857,age_25_34,income_20_40,М,0
720848,age_25_34,income_20_40,Ж,0
567316,age_35_44,income_60_90,М,0
803829,age_18_24,income_20_40,М,0
706373,age_55_64,income_40_60,М,0
733560,age_35_44,income_40_60,М,0
49105,age_25_34,income_40_60,Ж,0
240953,age_35_44,income_20_40,Ж,1
663730,age_65_inf,income_20_40,М,0
583363,age_18_24,income_20_40,М,0
73347,age_55_64,income_20_40,М,0
314534,age_35_44,income_20_40,Ж,0
694791,age_55_64,income_20_40,Ж,0
440230,age_25_34,income_40_60,М,1
1033890,age_18_24,income_40_60,Ж,0
707340,age_25_34,income_20_40,М,1
459748,age_45_54,income_20_40,М,1
639568,age_35_44,income_60_90,М,0
274401,age_18_24,income_20_40,Ж,0
559209,age_35_44,income_40_60,М,1
336870,age_65_inf,income_20_40,Ж,0
988583,age_18_24,income_20_40,М,0
432290,age_55_64,income_40_60,М,0
1005314,age_25_34,income_20_40,Ж,0
787448,age_35_44,income_40_60,Ж,0
720350,age_35_44,income_40_60,М,1
51478,age_35_44,income_20_40,Ж,0
260024,age_65_inf,income_20_40,Ж,0
331868,age_25_34,income_20_40,М,1
472456,age_45_54,income_40_60,М,0
154969,age_35_44,income_20_40,М,0
20371,age_55_64,income_20_40,М,0
80744,age_25_34,income_20_40,Ж,0
606286,age_55_64,income_40_60,Ж,0
581810,age_45_54,income_20_40,М,1
944239,age_25_34,income_40_60,М,0
886685,age_25_34,income_20_40,Ж,0
919668,age_45_54,income_20_40,М,0
462634,age_35_44,income_20_40,М,1
883041,age_25_34,income_90_150,Ж,0
1003890,age_18_24,income_20_40,Ж,0
48472,age_65_inf,income_20_40,Ж,0
417176,age_45_54,income_40_60,М,0
1029215,age_45_54,income_20_40,Ж,0
805133,age_25_34,income_20_40,Ж,0
717718,age_45_54,income_20_40,М,1
867737,age_35_44,income_40_60,Ж,0
174626,,,,0
284439,age_25_34,income_20_40,Ж,0
67438,age_55_64,income_40_60,Ж,0
218319,age_18_24,income_20_40,М,0
912452,age_35_44,income_40_60,М,0
908261,age_35_44,income_20_40,Ж,0
382534,age_55_64,income_20_40,Ж,0
357070,age_55_64,income_40_60,М,0
70637,age_25_34,income_150_inf,М,0
146522,age_35_44,income_40_60,Ж,0
249769,age_45_54,income_20_40,Ж,0
564521,age_35_44,income_20_40,Ж,1
578220,age_25_34,income_20_40,Ж,0
17415,age_45_54,income_60_90,М,0
422426,age_35_44,income_40_60,М,1
683839,age_55_64,income_60_90,М,1
601177,age_55_64,income_40_60,М,1
1007663,age_35_44,income_20_40,М,0
153604,age_25_34,income_20_40,Ж,1
275137,age_35_44,income_40_60,Ж,0
948386,age_55_64,income_20_40,Ж,0
679737,age_35_44,income_40_60,М,0
554382,age_18_24,income_20_40,Ж,0
833506,age_18_24,income_20_40,Ж,0
38371,age_18_24,income_20_40,Ж,0
10648,age_45_54,income_40_60,М,0
500521,age_45_54,income_20_40,Ж,0
883716,age_55_64,income_20_40,Ж,0
389854,age_35_44,income_20_40,Ж,0
766601,age_65_inf,income_20_40,Ж,0
340679,age_18_24,income_20_40,М,1
1054755,age_35_44,income_20_40,Ж,0
164929,age_25_34,income_20_40,М,0
319329,age_45_54,income_40_60,М,1
888009,age_35_44,income_40_60,М,0
256262,age_35_44,income_20_40,Ж,1
872239,age_45_54,income_40_60,М,0
692130,age_25_34,income_20_40,М,1
230744,,income_20_40,Ж,0
470637,age_45_54,income_40_60,Ж,0
960387,age_65_inf,income_20_40,М,0
369018,age_18_24,income_20_40,Ж,0
671110,age_25_34,income_20_40,М,0
504504,age_18_24,income_20_40,Ж,0
359833,age_35_44,income_40_60,М,1
452348,age_45_54,income_40_60,М,0
284117,age_25_34,income_20_40,М,0
1020896,,,М,0
787983,age_25_34,income_40_60,М,1
163798,age_35_44,income_40_60,М,0
956243,age_65_inf,income_20_40,Ж,0
277714,age_25_34,income_20_40,Ж,0
132946,age_35_44,income_20_40,М,1
809198,age_35_44,income_20_40,Ж,0
630995,age_45_54,income_20_40,Ж,0
718218,age_18_24,income_20_40,Ж,0
932375,,,М,0
251161,age_35_44,income_60_90,М,1
118736,age_18_24,income_20_40,М,0
201911,age_65_inf,income_20_40,Ж,0
71387,age_18_24,income_20_40,Ж,0
441750,age_35_44,income_40_60,М,0
595626,age_25_34,income_20_40,Ж,0
147701,age_35_44,income_20_40,М,0
721502,age_25_34,income_40_60,Ж,1
217972,age_25_34,income_40_60,Ж,0
931092,age_35_44,income_20_40,Ж,0
401366,age_35_44,income_20_40,Ж,1
135122,age_25_34,income_40_60,М,1
197267,age_45_54,income_20_40,Ж,0
121913,age_25_34,income_20_40,Ж,0
599281,age_35_44,income_40_60,Ж,0
426763,age_65_inf,income_20_40,Ж,0
87800,age_65_inf,income_20_40,М,0
748095,age_18_24,income_0_20,Ж,0
292545,age_25_34,income_20_40,М,0
680562,age_35_44,income_20_40,Ж,0
930088,age_25_34,income_20_40,М,0
781970,age_25_34,income_20_40,Ж,0
228007,age_65_inf,income_20_40,М,0
195001,age_25_34,income_20_40,Ж,1
219713,age_18_24,income_20_40,Ж,1
716414,age_18_24,income_20_40,Ж,0
849278,age_35_44,income_20_40,Ж,1
52676,age_45_54,income_20_40,М,0
49595,age_25_34,income_60_90,М,1
560362,age_35_44,income_40_60,М,1
811222,age_45_54,income_20_40,Ж,0
338319,age_25_34,income_20_40,М,0
813109,age_45_54,income_40_60,Ж,1
498212,age_25_34,income_0_20,М,0
38610,age_25_34,income_40_60,Ж,1
973571,age_35_44,income_40_60,М,0
319871,age_25_34,income_20_40,М,0
350986,age_35_44,income_20_40,М,0
765901,age_25_34,income_20_40,Ж,1
43419,age_25_34,income_40_60,Ж,0
36567,age_18_24,income_20_40,М,0
721829,age_45_54,income_40_60,М,0
10491,age_65_inf,income_20_40,М,0
745096,age_45_54,income_20_40,М,1
625471,age_25_34,income_20_40,Ж,0
282966,age_35_44,income_40_60,Ж,0
167450,age_45_54,income_40_60,М,0
519075,age_65_inf,income_20_40,Ж,0
432747,age_35_44,income_40_60,Ж,1
297884,age_45_54,income_20_40,Ж,1
585834,age_45_54,income_20_40,Ж,1
378924,age_55_64,income_20_40,Ж,1
869727,age_25_34,income_40_60,М,0
137439,age_25_34,income_20_40,Ж,0
569486,age_55_64,income_40_60,Ж,0
317317,age_45_54,income_40_60,Ж,0
811791,age_45_54,income_40_60,Ж,0
320030,age_45_54,income_60_90,М,0
191530,age_55_64,income_40_60,М,0
300063,age_35_44,income_40_60,М,0
341570,age_35_44,income_20_40,М,1
369299,age_18_24,income_20_40,Ж,0
811645,age_45_54,income_20_40,М,0
549298,age_35_44,income_20_40,Ж,0
388342,age_55_64,income_20_40,М,1
732802,age_45_54,income_40_60,М,0
93448,age_55_64,income_40_60,М,0
986923,age_35_44,income_40_60,М,1
293839,age_65_inf,income_40_60,Ж,0
888509,age_18_24,income_20_40,Ж,0
174047,age_45_54,income_40_60,Ж,0
813226,age_25_34,income_40_60,Ж,0
617541,age_18_24,income_20_40,Ж,0
356096,age_25_34,income_40_60,Ж,0
15921,age_55_64,income_0_20,Ж,0
568702,age_65_inf,income_40_60,М,0
902350,age_25_34,income_20_40,М,0
685466,age_25_34,income_0_20,М,0
254745,age_55_64,income_60_90,М,0
50364,age_55_64,income_20_40,М,1
613495,age_18_24,income_20_40,М,0
214100,age_45_54,income_40_60,М,1
992407,age_18_24,income_20_40,Ж,0
336052,age_25_34,income_40_60,М,0
421317,age_18_24,income_20_40,Ж,0
733999,age_45_54,income_20_40,Ж,0
910487,age_35_44,income_20_40,Ж,0
948111,age_25_34,income_40_60,Ж,0
218559,age_18_24,income_40_60,М,0
365557,age_45_54,income_20_40,М,0
69279,age_45_54,income_40_60,Ж,0
295094,age_25_34,income_20_40,Ж,0
657013,age_18_24,income_20_40,Ж,0
247979,age_35_44,income_90_150,М,1
965696,age_45_54,income_40_60,М,0
439693,age_18_24,income_40_60,М,0
776732,age_18_24,income_20_40,Ж,0
719235,age_25_34,income_20_40,Ж,0
650821,age_45_54,income_20_40,Ж,1
457696,age_45_54,income_60_90,М,0
756783,age_45_54,income_40_60,Ж,1
995119,age_35_44,income_20_40,М,0
769157,age_25_34,income_20_40,М,1
490097,age_35_44,income_40_60,М,1
64820,age_25_34,income_40_60,М,0
727975,age_55_64,income_20_40,М,0
777943,age_25_34,income_40_60,,0
796701,age_45_54,income_20_40,М,0
878051,age_25_34,income_60_90,Ж,0
574765,age_18_24,income_20_40,,0
752366,age_25_34,income_20_40,М,0
510229,age_35_44,income_60_90,М,1
576707,age_45_54,income_40_60,М,1
952986,age_35_44,income_40_60,Ж,0
869720,age_45_54,income_20_40,Ж,0
950863,age_65_inf,income_20_40,М,0
554559,age_18_24,income_40_60,М,0
543501,age_45_54,income_60_90,М,1
223556,age_35_44,income_20_40,М,0
531514,age_25_34,income_20_40,Ж,0
422704,age_25_34,income_20_40,Ж,1
17088,age_45_54,income_90_150,Ж,0
140735,age_55_64,income_20_40,М,1
759992,age_18_24,income_20_40,М,0
668150,age_55_64,income_20_40,Ж,0
466878,age_18_24,income_40_60,М,0
310369,age_25_34,income_20_40,М,1
997691,age_25_34,income_40_60,М,0
905838,age_25_34,income_60_90,Ж,0
946322,age_25_34,income_40_60,М,0
966826,age_35_44,income_20_40,Ж,1
549747,age_55_64,income_20_40,Ж,0
471935,age_25_34,income_20_40,М,0
527700,age_18_24,income_20_40,Ж,0
710818,age_18_24,income_20_40,Ж,0
271087,age_18_24,income_20_40,М,0
387992,age_25_34,income_20_40,М,0
925460,age_35_44,income_20_40,М,1
747445,age_25_34,income_20_40,Ж,0
772851,age_25_34,income_20_40,Ж,0
663743,age_18_24,income_20_40,Ж,0
972196,age_35_44,income_40_60,М,1
658429,age_25_34,income_20_40,Ж,0
510485,age_25_34,income_40_60,Ж,0
100585,age_25_34,income_40_60,М,0
730542,age_45_54,income_20_40,Ж,0
1012276,age_18_24,income_20_40,Ж,0
108803,age_35_44,income_40_60,М,1
1025205,age_65_inf,income_20_40,М,0
283064,,,М,0
613951,age_25_34,income_40_60,Ж,0
709581,age_45_54,income_20_40,М,1
203919,age_25_34,income_40_60,Ж,0
694353,age_35_44,income_60_90,М,0
462617,age_35_44,income_40_60,М,0
518091,age_25_34,income_40_60,Ж,0
371516,age_18_24,income_60_90,Ж,1
210332,age_45_54,income_20_40,М,1
413058,age_35_44,income_20_40,М,0
670192,age_25_34,income_20_40,М,1
278039,age_45_54,income_20_40,М,1
168040,age_18_24,income_20_40,Ж,0
138742,age_25_34,income_60_90,Ж,0
555067,age_35_44,income_90_150,М,0
893930,age_35_44,income_20_40,М,0
816243,age_25_34,income_40_60,М,0
70651,age_35_44,income_40_60,М,0
733186,age_35_44,income_20_40,Ж,0
807147,age_25_34,income_40_60,Ж,0
939639,age_65_inf,income_20_40,Ж,0
532409,age_65_inf,income_20_40,М,0
372670,age_55_64,income_20_40,Ж,0
